RFTN1	1.483671	10.712930	0.000000	0.000000
RHOH	1.413486	10.138159	0.000000	0.000000
POLI	1.365929	9.748701	0.000000	0.000000
TRAF1	1.293214	9.153223	0.000000	0.000000
SEMA6A	1.233100	8.660930	0.000000	0.000000
GCSAM	1.222000	8.570029	0.000000	0.000000
HLA-DQA1	1.212029	8.488370	0.000000	0.000000
PPTC7	1.202200	8.407881	0.000000	0.000000
MACC1	1.190386	8.311131	0.000000	0.000000
UBA3	1.115800	7.700327	0.000000	0.000000
HIST1H4E	1.071843	7.340350	0.000000	0.000000
ZFP36	1.070886	7.332512	0.000000	0.000000
MAPKAPK2	1.070829	7.332044	0.000000	0.000000
IRF2BP2	1.000757	6.758209	0.000000	0.000000
ACTR3	0.984886	6.628233	0.000000	0.000000
ZFP91-CNTF	0.975600	6.552190	0.000000	0.000000
TMEM268	0.942286	6.279370	0.000000	0.000001
ADGRG5	0.931714	6.192798	0.000000	0.000002
ZFP91	0.930257	6.180865	0.000000	0.000002
HIST1H3B	0.928543	6.166826	0.000000	0.000002
NEK8	0.926571	6.150681	0.000000	0.000002
SCIMP	0.921857	6.112075	0.000000	0.000003
BHLHE40	0.919471	6.092537	0.000000	0.000003
CCR7	0.908757	6.004795	0.000000	0.000005
RAB8B	0.908643	6.003859	0.000000	0.000005
MTERF4	0.907343	5.993213	0.000000	0.000005
DCAF11	0.905529	5.978355	0.000000	0.000005
PPP1R18	0.900786	5.939515	0.000000	0.000006
PTGIR	0.890014	5.851304	0.000000	0.000010
MBP	0.889329	5.845689	0.000000	0.000010
CNN2	0.887586	5.831416	0.000000	0.000011
AP3M2	0.884329	5.804743	0.000000	0.000012
POGLUT1	0.879143	5.762275	0.000000	0.000015
KMT2B	0.878071	5.753501	0.000000	0.000015
MDFIC	0.876314	5.739111	0.000000	0.000016
TMEM107	0.874029	5.720393	0.000000	0.000017
NEK6	0.863157	5.631364	0.000000	0.000028
LAMP3	0.855171	5.565967	0.000000	0.000039
JUNB	0.849543	5.519873	0.000000	0.000049
BACH1	0.848729	5.513204	0.000000	0.000050
BCL2L11	0.848086	5.507940	0.000000	0.000050
MYCBP2	0.843071	5.466876	0.000000	0.000061
MSC	0.840971	5.449679	0.000000	0.000066
ZFP36L2	0.837014	5.417273	0.000000	0.000077
FILIP1	0.834486	5.396565	0.000000	0.000084
DARS	0.830314	5.362404	0.000000	0.000099
AD000671.1	0.823757	5.308706	0.000000	0.000128
IGF1	0.821886	5.293380	0.000000	0.000136
HES7	0.820271	5.280161	0.000000	0.000142
