RGMB	11.205620	6.109649	0.000000	0.000044
TM7SF2	11.127569	6.051405	0.000000	0.000044
IGF2	10.817389	5.819939	0.000000	0.000117
BCL6	10.619031	5.671919	0.000000	0.000205
TIPARP	10.525885	5.602410	0.000000	0.000243
PLK2	10.411381	5.516964	0.000000	0.000326
CBX4	9.811962	5.069659	0.000001	0.002837
AJUBA	9.789608	5.052978	0.000001	0.002837
PLXNA2	9.625361	4.930412	0.000002	0.004650
ZNHIT2	9.537640	4.864952	0.000003	0.005677
MIDN	9.515705	4.848584	0.000003	0.005677
IL6	9.370927	4.740546	0.000005	0.008735
PCBD2	9.298855	4.686764	0.000007	0.010390
AL132780.3	9.214757	4.624007	0.000009	0.012921
MAP3K5	9.137336	4.566233	0.000012	0.014730
ARMC5	9.136402	4.565536	0.000012	0.014730
PTMA	9.116947	4.551018	0.000013	0.014730
UPK2	9.102940	4.540566	0.000013	0.014730
BCL9L	9.049695	4.500832	0.000016	0.016701
CSGALNACT1	9.030716	4.486670	0.000017	0.016908
MISP3	8.977684	4.447096	0.000020	0.019217
ATP5F1D	8.936300	4.416213	0.000023	0.021034
FOXD2	8.850712	4.352345	0.000031	0.026621
PHAX	8.782244	4.301253	0.000038	0.030576
ZNF511-PRAP1	8.781984	4.301058	0.000038	0.030576
GRK5	8.703476	4.242473	0.000049	0.037760
GNPDA1	8.674583	4.220913	0.000054	0.039836
TEDC1	8.640338	4.195358	0.000060	0.042774
TMEM260	8.622738	4.182225	0.000064	0.043635
ADAMTS17	8.602186	4.166888	0.000068	0.044969
FRS3	8.571632	4.144087	0.000074	0.047843
DSCAML1	8.560893	4.136074	0.000077	0.047912
PCDHB16	8.527647	4.111265	0.000085	0.049957
SMCP	8.527609	4.111236	0.000085	0.049957
